Mine ID,Mine Name,Commodity,Mine Status,Status Date,Type of Mine,Street,City,State,Zip Code,full_address,lat,lon,confidence,geocode_method
1200355,IMI/McCordsville Quarry,"Crushed, Broken Limestone NEC",Abandoned,3/4/2019,Surface,10959 Olio Rd.,Fortville,Indiana,46040,"10959 Olio Rd., Fortville, Indiana 46040.0",,,,none
1200371,Milltown Rock Quarry,"Crushed, Broken Limestone NEC",Active,11/17/1987,Surface,6300 Hwy 64 NW,Depauw,Indiana,47115,"6300 Hwy 64 NW, Depauw, Indiana 47115.0",38.338948116463,-86.24143927992,,python
1200442,Lower Huntington Quarry,"Crushed, Broken Limestone NEC",Abandoned,12/20/2010,Surface,7320 Lower Huntington Road,Fort Wayne,Indiana,46809,"7320 Lower Huntington Road, Fort Wayne, Indiana 46809.0",41.005165468045,-85.237153611467,,python
1200620,Harding Street Quarry-Sand & Gravel,"Crushed, Broken Limestone NEC",Abandoned,3/1/2011,Surface,4200 South Harding Street,Indianapolis,Indiana,46217,"4200 South Harding Street, Indianapolis, Indiana 46217.0",39.70957519757,-86.187244408109,,python
1200839,Temple Quarry,"Crushed, Broken Limestone NEC",Active,7/4/1976,Surface,2785 East Temple Road,English,Indiana,47118,"2785 East Temple Road, English, Indiana 47118.0",38.344857233051,-86.417951586473,,python
1200840,IMI Logansport Stone,"Crushed, Broken Limestone NEC",Active,12/9/2002,Surface,2413 S. 150 E.,Logansport,Indiana,46947,"2413 S. 150 E., Logansport, Indiana 46947.0",,,,none
1201020,Sieboldt Quarry,"Crushed, Broken Limestone NEC",Abandoned,12/22/2021,Surface,938 Sieboldt Quarry Road,Springville,Indiana,47462,"938 Sieboldt Quarry Road, Springville, Indiana 47462.0",38.969140684675,-86.583354877773,,python
1201150,Harding Street Quarry-Surface,"Crushed, Broken Limestone NEC",Active,12/12/2011,Surface,4200 South Harding Street,Indianapolis,Indiana,46217,"4200 South Harding Street, Indianapolis, Indiana 46217.0",39.70957519757,-86.187244408109,,python
1201173,Pipe Creek Jr,"Crushed, Broken Limestone NEC",Active,3/29/1996,Surface,6377 W - 600S,Swayzee,Indiana,46986,"6377 W - 600S, Swayzee, Indiana 46986.0",40.46496539972,-85.794144425997,,python
1201391,Coopers Lane Mine,"Crushed, Broken Limestone NEC",Active,12/12/1974,Surface,4700 Utica-Sellersburg Road,Sellersburg,Indiana,47172,"4700 Utica-Sellersburg Road, Sellersburg, Indiana 47172.0",38.364561211466,-85.723254373871,,python
1201438,Tower Quarry,"Crushed, Broken Limestone NEC",Active,12/5/2011,Surface,7172 South Tower Road,Leavenworth,Indiana,47137,"7172 South Tower Road, Leavenworth, Indiana 47137.0",38.229392817304,-86.336483605204,,python
1201661,Derbyshire Quarry,"Crushed, Broken Limestone NEC",Active,5/14/2012,Surface,24031 Derbyshire Road,Laurel,Indiana,47024,"24031 Derbyshire Road, Laurel, Indiana 47024.0",39.468256770739,-85.225541597145,,python
1201718,Ward Stone,"Crushed, Broken Limestone NEC",Active,12/5/2011,Surface,14458 W. 700S,Francesville,Indiana,,"14458 W. 700S, Francesville, Indiana 479468008.0",40.955809562196,-86.881206583505,,python
1201720,Charlestown Quarry,"Crushed, Broken Limestone NEC",Active,2/7/1991,Surface,15602 Charlestown -Bethlehem Road,Charlestown,Indiana,47130,"15602 Charlestown -Bethlehem Road, Charlestown, Indiana 47130.0",38.463786045887,-85.588426413314,,python
1201744,Cloverdale Quarry,"Crushed, Broken Limestone NEC",Active,9/27/2023,Surface,2010 E. Co Rd. 800 S.,Cloverdale,Indiana,46120,"2010 E. Co Rd. 800 S., Cloverdale, Indiana 46120.0",39.544103192244,-86.817843964576,,python
1201762,Kentucky Avenue Mine,"Crushed, Broken Limestone NEC",Active,11/18/2013,Underground,2605 Kentucky Ave.,Indianapolis,Indiana,46221,"2605 Kentucky Ave., Indianapolis, Indiana 46221.0",39.727659129223,-86.209120097836,,python
1201961,Calcium Products Co,"Crushed, Broken Limestone NEC",Active,11/6/1984,Facility,6455 W - 600 S,Swayzee,Indiana,46986,"6455 W - 600 S, Swayzee, Indiana 46986.0",40.464970002561,-85.795644707465,,python
1201966,Harding Street Quarry-Underground,"Crushed, Broken Limestone NEC",Abandoned,8/5/2016,Underground,4200 South Harding Street,Indianapolis,Indiana,46217,"4200 South Harding Street, Indianapolis, Indiana 46217.0",39.70957519757,-86.187244408109,,python
1201993,North Indianapolis Underground Quarry,"Crushed, Broken Limestone NEC",Active,11/18/2013,Underground,9825 Gray Road,Carmel,Indiana,46280,"9825 Gray Road, Carmel, Indiana 46280.0",39.929565567205,-86.088634031532,,python
1202064,Ballenger Stone,"Crushed, Broken Limestone NEC",Active,1/15/2016,Surface,24117 Vannetta Rd.,Laurel,Indiana,47024,"24117 Vannetta Rd., Laurel, Indiana 47024.0",39.490769263012,-85.229974029497,,python
1202073,Putnamville Quarry,"Crushed, Broken Limestone NEC",Active,4/15/2016,Surface,8950 South S.R. 243,Cloverdale,Indiana,46120,"8950 South S.R. 243, Cloverdale, Indiana 46120.0",39.53144002751,-86.878143764217,,python
1202100,Mill Creek Quarry,"Crushed, Broken Limestone NEC",Abandoned,8/19/1998,Surface,200 West & 650 South,Bunker Hill,Indiana,46914,"200 West & 650 South, Bunker Hill, Indiana 46914.0",40.658394642154,-86.104128545297,,python
1202105,Kokomo Mine,"Crushed, Broken Limestone NEC",Active,11/18/2013,Underground,2400 W. County Road 50S,Kokomo,Indiana,46902,"2400 W. County Road 50S, Kokomo, Indiana 46902.0",40.468891507381,-86.173203288636,,python
1202117,Portage Operation,"Crushed, Broken Limestone NEC",Active,1/3/1994,Facility,165 Steel Drive,Portage,Indiana,46368,"165 Steel Drive, Portage, Indiana 46368.0",41.637440695831,-87.154470886069,,python
1202134,US Aggregates-Lowell Quarry,"Crushed, Broken Limestone NEC",Active,12/5/2011,Surface,9331 West 205th Avenue,Lowell,Indiana,46356,"9331 West 205th Avenue, Lowell, Indiana 46356.0",41.246206598526,-87.444912817345,,python
1202168,"Morton Aggregate, LLC","Crushed, Broken Limestone NEC",Abandoned,7/15/2013,Surface,809 N County Road 575 W,Greencastle,Indiana,46135,"809 N County Road 575 W, Greencastle, Indiana 46135.0",39.674468464157,-86.945644237312,,python
1202176,Noblesville Stone,"Crushed, Broken Limestone NEC",Active,11/18/2013,Underground,15215 North River Avenue,Noblesville,Indiana,46060,"15215 North River Avenue, Noblesville, Indiana 46060.0",40.007526903783,-86.032791086701,,python
1202179,Aggrock Quarry,"Crushed, Broken Limestone NEC",Active,7/15/2015,Surface,5421 State Road 403,Charlestown,Indiana,47111,"5421 State Road 403, Charlestown, Indiana 47111.0",38.415776887148,-85.737229860084,,python
1202192,Abydel Quarry,"Crushed, Broken Limestone NEC",Abandoned,1/10/2020,Surface,3880 W. Co. Rd. 150 N.,West Baden Springs,Indiana,47469,"3880 W. Co. Rd. 150 N., West Baden Springs, Indiana 47469.0",38.578655011943,-86.536038525771,,python
1202196,O.Z. Bridges Memorial Quarry,"Crushed, Broken Limestone NEC",Active,11/20/2003,Surface,995 W. US Hwy 40,Greencastle,Indiana,46170,"995 W. US Hwy 40, Greencastle, Indiana 46170.0",39.574120180457,-86.868770747664,,python
1202209,Uland Quarry,"Crushed, Broken Limestone NEC",Abandoned,12/15/2005,Surface,R.R. #1 Box 183A,Solsberry,Indiana,,"R.R. #1 Box 183A, Solsberry, Indiana 474590415.0",,,,none
1202222,MILLER QUARRY,"Crushed, Broken Limestone NEC",Abandoned,3/10/2006,Underground,540 South Reid Road,Lexington,Indiana,47138,"540 South Reid Road, Lexington, Indiana 47138.0",38.683634186292,-85.655080747043,,python
1202225,Pennville Sand and Gravel,"Crushed, Broken Limestone NEC",Active,5/24/2010,Surface,4825 N 750 W,Pennville,Indiana,47369,"4825 N 750 W, Pennville, Indiana 47369.0",,,,none
1202242,Putnam Quarry,"Crushed, Broken Limestone NEC",Active,3/10/2025,Surface,6160 US 231 S,Cloverdale,Indiana,46120,"6160 US 231 S, Cloverdale, Indiana 46120.0",39.571116387795,-86.815148050717,,python
1202244,Greencastle Quarry,"Crushed, Broken Limestone NEC",Active,1/11/2021,Surface,286 W Veterans Memorial Highway,Greencastle,Indiana,46135,"286 W Veterans Memorial Highway, Greencastle, Indiana 46135.0",,,,none
1202245,Bloomington Crown Quarry,"Crushed, Broken Limestone NEC",Abandoned,2/25/2006,Surface,335 West Dillman Road,Bloomington,Indiana,47403,"335 West Dillman Road, Bloomington, Indiana 47403.0",39.092932158519,-86.551386120773,,python
1202261,Monon Quarry,"Crushed, Broken Limestone NEC",Active,12/5/2011,Surface,38 East Quarry Road,Monon,Indiana,,"38 East Quarry Road, Monon, Indiana 479598002.0",40.846357901543,-86.869654317712,,python
1202314,Portable Plant #3-803,"Crushed, Broken Limestone NEC",Abandoned,10/7/2004,Surface,5620 S. Belmont,Indianapolis,Indiana,46217,"5620 S. Belmont, Indianapolis, Indiana 46217.0",39.683805836509,-86.196675641647,,python
1202322,Bloomington Underground Mine,"Crushed, Broken Limestone NEC",Active,4/15/2013,Underground,1100 Oard Road,Bloomington,Indiana,47401,"1100 Oard Road, Bloomington, Indiana 47401.0",39.176596240525,-86.628629097556,,python
1202337,Atkins Mine,"Crushed, Broken Limestone NEC",Abandoned,3/10/2006,Underground,1415 Quarry Rd,Jeffersonville,Indiana,47130,"1415 Quarry Rd, Jeffersonville, Indiana 47130.0",38.300905389095,-85.740413493455,,python
1202357,BTI Crushed Stone Sales LLC,"Crushed, Broken Limestone NEC",Abandoned,7/26/2010,Surface,7797 South Victor Pike,Bloomington,Indiana,47403,"7797 South Victor Pike, Bloomington, Indiana 47403.0",39.063133645949,-86.579456307574,,python
1202362,Lincoln Park Stone Stinesville Quarry,"Crushed, Broken Limestone NEC",Active,1/4/2005,Surface,8351 N. Stinesville Road,Gosport,Indiana,47433,"8351 N. Stinesville Road, Gosport, Indiana 47433.0",39.295072923665,-86.660358178864,,python
1202366,Dinn Quarry,"Crushed, Broken Limestone NEC",Active,9/8/2008,Surface,1610 W SR 252,Flat Rock,Indiana,47234,"1610 W SR 252, Flat Rock, Indiana 47234.0",,,,none
1202371,Rock Creek Stone Quarry,"Crushed, Broken Limestone NEC",Active,4/15/2016,Surface,0781 N 500 West,Bluffton,Indiana,46714,"0781 N 500 West, Bluffton, Indiana 46714.0",40.75323371414,-85.318060095989,,python
1202385,Ingram Road Quarry,"Crushed, Broken Limestone NEC",Active,12/19/2017,Surface,303 E Ingram Rd,Springville,Indiana,47462,"303 E Ingram Rd, Springville, Indiana 47462.0",38.991887124134,-86.533189073513,,python
1202396,Kentner Creek,"Crushed, Broken Limestone NEC",Abandoned,3/9/2015,Facility,6601 West Old 24,Wabash,Indiana,46992,"6601 West Old 24, Wabash, Indiana 46992.0",40.785539892591,-85.911892163002,,python
1202409,243 Quarry,"Crushed, Broken Limestone NEC",Active,12/12/2011,Surface,8090 Indiana State Road 243 South,Cloverdale,Indiana,46120,"8090 Indiana State Road 243 South, Cloverdale, Indiana 46120.0",39.54265363474,-86.874467983774,,python
1202419,Plant 1,"Crushed, Broken Limestone NEC",Abandoned,5/27/2010,Surface,3256 N Mayo Rd.,Marion,Indiana,46952,"3256 N Mayo Rd., Marion, Indiana 46952.0",,,,none
1202429,US Aggregates-Springville Plant,"Crushed, Broken Limestone NEC",Active,6/28/2021,Surface,1997 state road 58 west,Springville,Indiana,47462,"1997 state road 58 west, Springville, Indiana 47462.0",38.913860002837,-86.648805299939,,python
1202442,Monon Quarry,"Crushed, Broken Limestone NEC",Abandoned,8/3/2011,Surface,1459 East State Rd. 16,Monon,Indiana,47959,"1459 East State Rd. 16, Monon, Indiana 47959.0",40.869879304896,-86.836911439087,,python
1202443,ILC Resources Cloverdale Plant,"Crushed, Broken Limestone NEC",Active,2/14/2012,Facility,8114 South State Road 243,Cloverdale,Indiana,46120,"8114 South State Road 243, Cloverdale, Indiana 46120.0",39.542137512469,-86.874467983644,,python
1202452,Martin County Stone,"Crushed, Broken Limestone NEC",Abandoned,2/3/2020,Surface,12587 Mount Olive Rd,Williams,Indiana,47470,"12587 Mount Olive Rd, Williams, Indiana 47470.0",38.8074319835,-86.689376589446,,python
1202457,Kentner Creek Underground,"Crushed, Broken Limestone NEC",Active,11/18/2013,Underground,6601 West Old 24,Wabash,Indiana,46992,"6601 West Old 24, Wabash, Indiana 46992.0",40.785539892591,-85.911892163002,,python
1202461,US Aggregates Lowell East Plant,"Crushed, Broken Limestone NEC",Abandoned,6/10/2020,Surface,8829 W. 205th Avenue,Lowell,Indiana,46356,"8829 W. 205th Avenue, Lowell, Indiana 46356.0",,,,none
1202471,Midwest Calcium Carbonates,"Crushed, Broken Limestone NEC",Abandoned,3/5/2020,Facility,7925 S St Rd 243,Cloverdale,Indiana,46120,"7925 S St Rd 243, Cloverdale, Indiana 46120.0",,,,none
1202476,Plant #3,"Crushed, Broken Limestone NEC",Abandoned,4/17/2017,Surface,701 southern ave,indianapolis,Indiana,46225,"701 southern ave, indianapolis, Indiana 46225.0",39.729525706487,-86.172195221736,,python
1202481,B.G. Hoadley Quarry,"Crushed, Broken Limestone NEC",Abandoned,9/3/2019,Surface,39965 Rockport Road,Bloomington,Indiana,47403,"39965 Rockport Road, Bloomington, Indiana 47403.0",,,,none
1202485,Deer Creek Crushed Stone,"Crushed, Broken Limestone NEC",Abandoned,3/5/2020,Surface,7931 South State Road 243,Cloverdale,Indiana,46120,"7931 South State Road 243, Cloverdale, Indiana 46120.0",,,,none
1202489,STRAWTOWN ELLER ROAD,"Crushed, Broken Limestone NEC",Intermittent,4/20/2019,Surface,23003 S.R. 37,Noblesville,Indiana,46060,"23003 S.R. 37, Noblesville, Indiana 46060.0",40.123691720188,-85.942760927039,,python
1202490,Gosport Stone,"Crushed, Broken Limestone NEC",Intermittent,10/10/2025,Surface,4000 State Road 67 South,Gosport,Indiana,47433,"4000 State Road 67 South, Gosport, Indiana 47433.0",,,,none
1202515,#519 + Rental Screen,"Crushed, Broken Limestone NEC",Intermittent,4/27/2023,Surface,2050 S Harding St,Indianapolis,Indiana,46221,"2050 S Harding St, Indianapolis, Indiana 46221.0",39.739656937796,-86.187108247559,,python
1202522,Ward Stone Tipton Quarry LLC,"Crushed, Broken Limestone NEC",Intermittent,10/1/2024,Surface,1471E 700N,Sharpsville,Indiana,46068,"1471E 700N, Sharpsville, Indiana 46068.0",,,,none
1202523,Big Creek II,"Crushed, Broken Limestone NEC",Active,4/28/2025,Surface,8304 North Stinesville Road,Gosport,Indiana,47433,"8304 North Stinesville Road, Gosport, Indiana 47433.0",39.292284433392,-86.662986680709,,python
1300006,Beach Quarry,"Crushed, Broken Limestone NEC",Abandoned,7/13/2011,Surface,2112 St. Paul Road,West point,Iowa,52656,"2112 St. Paul Road, West point, Iowa 52656.0",40.762285261467,-91.505537023693,,python
1300010,PLANT #3,"Crushed, Broken Limestone NEC",Intermittent,2/10/2026,Surface,900 Montgomery Street,Decorah,Iowa,52101,"900 Montgomery Street, Decorah, Iowa 52101.0",43.293126659442,-91.770042780751,,python
1300012,Shop-Natural Materials LLC,"Crushed, Broken Limestone NEC",Abandoned,9/7/2007,Surface,2775 Hwy 30,Logan,Iowa,51546,"2775 Hwy 30, Logan, Iowa 51546.0",41.64355645379,-95.774250490224,,python
1300014,AMES MINE,"Crushed, Broken Limestone NEC",Active,1/9/1976,Underground,831 East Riverside Rd,Ames,Iowa,50010,"831 East Riverside Rd, Ames, Iowa 50010.0",42.06414781587,-93.602565700984,,python
1300017,LEE CRAWFORD QY CO,"Crushed, Broken Limestone NEC",Active,12/8/2011,Surface,5707 F Ave NW,Cedar Rapids,Iowa,52405,"5707 F Ave NW, Cedar Rapids, Iowa 52405.0",41.988608448941,-91.745293477376,,python
1300018,Douds Quarry,"Crushed, Broken Limestone NEC",Abandoned,1/12/2017,Underground,14826 Hawk Drive / P.O. Box 171,Douds,Iowa,52551,"14826 Hawk Drive / P.O. Box 171, Douds, Iowa 52551.0",40.830436176138,-92.069673375457,,python
1300019,Crew Two,"Crushed, Broken Limestone NEC",Active,12/8/2011,Surface,Gardner Quarry (Home Base Site),Douds,Iowa,52551,"Gardner Quarry (Home Base Site), Douds, Iowa 52551.0",,,,none
1300032,Fort Dodge Mine,"Crushed, Broken Limestone NEC",Active,5/15/1974,Underground,2117 Parker Drive,Fort Dodge,Iowa,50501,"2117 Parker Drive, Fort Dodge, Iowa 50501.0",42.50054308146,-94.226307442952,,python
1300049,Calcium Products Plant,"Crushed, Broken Limestone NEC",Active,1/15/2013,Facility,50602 330th Avenue,Gilmore City,Iowa,50541,"50602 330th Avenue, Gilmore City, Iowa 50541.0",42.755109050895,-94.462627439882,,python
1300052,Henry County Quarry,"Crushed, Broken Limestone NEC",TempIdle,11/5/2025,Surface,1658 245th Street,Mt. Pleasant,Iowa,52641,"1658 245th Street, Mt. Pleasant, Iowa 52641.0",40.953782609749,-91.596998078175,,python
1300053,S & S QUARRIES,"Crushed, Broken Limestone NEC",Abandoned,9/10/2010,Surface,1746 Hwy 14 South,Knoxville,Iowa,50138,"1746 Hwy 14 South, Knoxville, Iowa 50138.0",41.271730324173,-93.108368662453,,python
1300058,ALDEN PLANT,"Crushed, Broken Limestone NEC",Active,5/15/1974,Surface,800 River Drive,Alden,Iowa,50006,"800 River Drive, Alden, Iowa 50006.0",42.520145070006,-93.371839964116,,python
1300097,Linwood Mine,"Crushed, Broken Limestone NEC",Active,5/16/1974,Underground,401 E Front Street,Davenport,Iowa,52804,"401 E Front Street, Davenport, Iowa 52804.0",41.45864273799,-90.702025431186,,python
1300112,Malcom Mine,"Crushed, Broken Limestone NEC",Active,12/8/2011,Underground,968 370th Ave.,Grinnell,Iowa,50112,"968 370th Ave., Grinnell, Iowa 50112.0",41.76030318975,-92.600012301468,,python
1300120,Portable Plant #1,"Crushed, Broken Limestone NEC",Active,10/2/2023,Surface,2805 Wapsi Avenue N.E..,Iowa City,Iowa,52240,"2805 Wapsi Avenue N.E.., Iowa City, Iowa 52240.0",41.728485329245,-91.441556268406,,python
1300122,Cedar Rapids Quarry,"Crushed, Broken Limestone NEC",Active,1/15/2013,Surface,1636 Marietta Rd,Ely,Iowa,52227,"1636 Marietta Rd, Ely, Iowa 52227.0",41.918508306069,-91.532728691262,,python
1300124,Ferguson Quarry,"Crushed, Broken Limestone NEC",Active,5/12/2020,Surface,2999 290th ST.,Gilman,Iowa,50106,"2999 290th ST., Gilman, Iowa 50106.0",41.935377225997,-92.845444250746,,python
1300175,WEBER ROVING PLANT,"Crushed, Broken Limestone NEC",Active,12/8/2011,Surface,12791 STONE CITY RD X28,ANAMOSA,Iowa,52205,"12791 STONE CITY RD X28, ANAMOSA, Iowa 52205.0",42.115190597475,-91.348918553831,,python
1300193,Conklin Quarry and Mill,"Crushed, Broken Limestone NEC",Active,5/11/2015,Surface,3263 Dubuque Street NE,Iowa City,Iowa,52240,"3263 Dubuque Street NE, Iowa City, Iowa 52240.0",41.699601899357,-91.546012983422,,python
1300194,Columbus Junction Underground Mine,"Crushed, Broken Limestone NEC",NonProdActive,11/5/2025,Underground,25781 County Road G-52,Columbus Junction,Iowa,52738,"25781 County Road G-52, Columbus Junction, Iowa 52738.0",41.248792032989,-91.422092755876,,python
1300228,Alden Quarry and Shop,"Crushed, Broken Limestone NEC",Active,12/9/2013,Surface,17243 Co. Hwy D-20,Alden,Iowa,50006,"17243 Co. Hwy D-20, Alden, Iowa 50006.0",,,,none
1300231,LeClaire Inv. Port. Wash Plt #1,"Crushed, Broken Limestone NEC",Abandoned,4/1/2004,Surface,18965 - 300th Street,Long Grove,Iowa,52756,"18965 - 300th Street, Long Grove, Iowa 52756.0",41.742224262792,-90.534149430456,,python
1300282,Douds Drilling,"Crushed, Broken Limestone NEC",Abandoned,11/5/2025,Surface,14242 Terminal Ave,Ottumwa,Iowa,52501,"14242 Terminal Ave, Ottumwa, Iowa 52501.0",41.102761989523,-92.435225318399,,python
1300284,Duenow Shop,"Crushed, Broken Limestone NEC",Abandoned,5/10/2018,Facility,4439 Indigo Ave,St. Ansgar,Iowa,50472,"4439 Indigo Ave, St. Ansgar, Iowa 50472.0",43.405861271574,-92.870625693719,,python
1300296,Portable #3,"Crushed, Broken Limestone NEC",Abandoned,7/19/1979,Surface,114 N. Vine St,West Union,Iowa,52175,"114 N. Vine St, West Union, Iowa 52175.0",42.962046503084,-91.808103377756,,python
1300779,Portable Wash Dept 455,"Crushed, Broken Limestone NEC",Intermittent,2/24/2014,Surface,2647 225th Street,DeWitt,Iowa,52742,"2647 225th Street, DeWitt, Iowa 52742.0",41.851001090442,-90.579848121368,,python
1301225,Durham Mine & Mill,"Crushed, Broken Limestone NEC",Active,4/28/1976,Underground,1411 Hwy T-17,Harvey,Iowa,50119,"1411 Hwy T-17, Harvey, Iowa 50119.0",41.318883255467,-92.948585515753,,python
1301261,Portable Dredge Dept 485,"Crushed, Broken Limestone NEC",Active,11/5/2025,Surface,2647 225th Street,DeWitt,Iowa,52742,"2647 225th Street, DeWitt, Iowa 52742.0",41.851001090442,-90.579848121368,,python
