Mine ID,Mine Name,mine_type,Commodity,Mine Status,Status Date,Type of Mine,Street,City,State,Zip Code,full_address,lat,lon,confidence,geocode_method
502798,Salida Plant,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,6/14/2019,Facility,400 E. Railroad St.,Salida,Colorado,81201,"400 E. Railroad St., Salida, Colorado 81201.0",38.533125195859,-105.993290793498,,python
503970,Dickerson Pit,limestone_mine,"Crushed, Broken Granite",Abandoned,11/16/2016,Surface,33501 W Hwy #50,Gunnison,Colorado,81230,"33501 W Hwy #50, Gunnison, Colorado 81230.0",38.504926093761,-107.027084242461,,python
504483,Albert Frei & Sons Pit #8,limestone_mine,"Crushed, Broken Granite",Abandoned,8/29/2011,Surface,7281 Colorado Blvd,Commerce City,Colorado,80022,"7281 Colorado Blvd, Commerce City, Colorado 80022.0",39.828659666788,-104.939061523032,,python
505140,Amrize Ingleside Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Intermittent,2/28/2022,Surface,11585 North US Hwy 287,Laporte,Colorado,80535,"11585 North US Hwy 287, Laporte, Colorado 80535.0",40.730205178051,-105.171414177749,,python
600001,ALLYNDALE CORPORATION,limestone_mine,"Crushed, Broken Limestone NEC",Active,3/1/1995,Surface,40 Allyndale Road,East Canaan,Connecticut,06024,"40 Allyndale Road, East Canaan, Connecticut 6024.0",42.02566536429,-73.291900047233,,python
600006,Falls Village Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,2/13/2013,Surface,166 Sand Road,Falls Village,Connecticut,06031,"166 Sand Road, Falls Village, Connecticut 6031.0",41.990558386677,-73.352321787446,,python
600019,Canaan,limestone_mine,"Crushed, Broken Limestone NEC",Active,2/23/1983,Surface,30 DAISY HILL RD,CANAAN,Connecticut,06018,"30 DAISY HILL RD, CANAAN, Connecticut 6018.0",42.026473773051,-73.320984010045,,python
600295,Quarry No 2 Southbury,limestone_mine,"Crushed, Broken Limestone NEC",Active,3/16/1994,Surface,236 ROXBURY RD,SOUTHBURY,Connecticut,06488,"236 ROXBURY RD, SOUTHBURY, Connecticut 6488.0",41.501100739079,-73.220721348401,,python
600631,BURRVILLE QUARRY,limestone_mine,"Crushed, Broken Granite",Intermittent,5/22/2023,Surface,3345 WINSTED ROAD,TORRINGTON,Connecticut,06790,"3345 WINSTED ROAD, TORRINGTON, Connecticut 6790.0",41.875056451665,-73.079002277533,,python
600639,CRUSHING PLANT #1,limestone_mine,"Crushed, Broken Granite",Abandoned,9/26/2022,Surface,321 Olcott Street,Manchester,Connecticut,06040,"321 Olcott Street, Manchester, Connecticut 6040.0",41.770743678923,-72.559910963434,,python
600681,Oxford Town Center LLC,limestone_mine,"Crushed, Broken Granite",Abandoned,8/19/2020,Surface,278 Oxford Road,Oxford,Connecticut,06478,"278 Oxford Road, Oxford, Connecticut 6478.0",41.422675593234,-73.108773076979,,python
600714,WINSTED QUARRY,limestone_mine,"Crushed, Broken Granite",Intermittent,3/25/2004,Surface,179 COLEBROOK RIVER RD,WINSTED,Connecticut,06098,"179 COLEBROOK RIVER RD, WINSTED, Connecticut 6098.0",41.962828362457,-73.049383322049,,python
600726,Renz Quarry Products,limestone_mine,"Crushed, Broken Granite",TempIdle,4/6/2023,Surface,160 WITCH MEADOW,SALEM,Connecticut,06420,"160 WITCH MEADOW , SALEM , Connecticut 6420.0",41.50116116234,-72.298654538726,,python
600854,Portable Crusher #8,limestone_mine,"Crushed, Broken Limestone NEC",Intermittent,5/20/2025,Surface,664 Sharon Turnpike,Goshen,Connecticut,06756,"664 Sharon Turnpike, Goshen, Connecticut 6756.0",41.839747482548,-73.27549908256,,python
800001,North Fla Limerock Corp,limestone_mine,"Crushed, Broken Limestone NEC",Intermittent,1/20/2024,Surface,22208 NW 198th Ter,High Springs,Florida,32643,"22208 NW 198th Ter, High Springs, Florida 32643.0",29.857512350663,-82.555386183949,,python
800008,Cabbage Grove Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,9/9/2008,Surface,22550 Nutall Rise Rd.,Lamont,Florida,32336,"22550 Nutall Rise Rd., Lamont, Florida 32336.0",30.148666224542,-83.953110250522,,python
800017,Red Level Mine,limestone_mine,"Crushed, Broken Limestone NEC",Active,7/4/1976,Surface,7040 N. Suncoast Blvd,Crystal River,Florida,34428,"7040 N. Suncoast Blvd, Crystal River, Florida 34428.0",28.960544828625,-82.630944757674,,python
800024,Brooksville Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Active,12/19/2008,Surface,11430 Camp Mine Road,Brooksville,Florida,34601,"11430 Camp Mine Road, Brooksville, Florida 34601.0",28.590931709566,-82.43424904027,,python
800026,BROOKSVILLE QUARRY,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,1/1/2003,Surface,14556 Ponce DeLeon Blvd,Brooksville,Florida,34601,"14556 Ponce DeLeon Blvd, Brooksville, Florida 34601.0",28.636680032306,-82.425959477175,,python
800027,Live Oak Plant,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,5/27/1980,Surface,155 E. 21st Street,Jacksonville,Florida,32206,"155 E. 21st Street, Jacksonville, Florida 32206.0",30.357160107652,-81.651517287775,,python
800075,St Catherine Mine,limestone_mine,"Crushed, Broken Limestone NEC",Active,12/19/2008,Surface,3919 C.R. 673,Bushnell,Florida,33513,"3919 C.R. 673, Bushnell, Florida 33513.0",28.602471132618,-82.175752090585,,python
800078,ALICO ROAD QUARRY,limestone_mine,"Crushed, Broken Limestone NEC",Active,12/4/2008,Surface,12501 Alico Road,Fort Myers,Florida,33913,"12501 Alico Road, Fort Myers, Florida 33913.0",26.493229900735,-81.745842539435,,python
800086,ROCKY CREEK MINE AND MILL,limestone_mine,"Crushed, Broken Limestone NEC",Active,3/5/1979,Surface,1321 Hwy 71,Marianna,Florida,32448,"1321 Hwy 71, Marianna, Florida 32448.0",30.658263480734,-85.162962042616,,python
800088,Hatch Enterprises Inc,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,4/15/2019,Surface,8199 Hwy. 27 East,Branford,Florida,32008,"8199 Hwy. 27 East, Branford, Florida 32008.0",29.95550653575,-82.915298401061,,python
800089,SRM Materials Cabbage Grove,limestone_mine,"Crushed, Broken Limestone NEC",Active,12/23/1974,Surface,18275 US Hwy 98 W,Lamont,Florida,32336,"18275 US Hwy 98 W, Lamont, Florida 32336.0",30.141081054427,-83.879233215732,,python
800335,Miami Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Active,7/4/1976,Surface,12201 NW 25th Street,Miami,Florida,33182,"12201 NW 25th Street, Miami, Florida 33182.0",25.796817176015,-80.392451107373,,python
800526,Golden Gate Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Active,5/2/2011,Surface,911 5th St. SW,Naples,Florida,34117,"911 5th St. SW, Naples, Florida 34117.0",26.21515615815,-81.616697352327,,python
800545,Lecanto Mine,limestone_mine,"Crushed, Broken Limestone NEC",Active,10/20/1972,Surface,2961 S. Lecanto Hwy.,Lecanto,Florida,34461,"2961 S. Lecanto Hwy., Lecanto, Florida 34461.0",28.816989381957,-82.487635666981,,python
800729,Sun West Mine,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,10/15/2021,Surface,16405 US Hwy 19,Hudson,Florida,34667,"16405 US Hwy 19, Hudson, Florida 34667.0",28.395054419858,-82.664335922355,,python
800750,Center Hill Mine,limestone_mine,"Crushed, Broken Limestone NEC",Active,12/19/2008,Surface,530 West Kings Highway,Center Hill,Florida,33514,"530 West Kings Highway, Center Hill, Florida 33514.0",28.649979394004,-82.007799287573,,python
800760,Maylen Mine,limestone_mine,"Crushed, Broken Limestone NEC",Active,10/19/2017,Surface,287 N. Maylen Ave.,Lecanto,Florida,34461,"287 N. Maylen Ave., Lecanto, Florida 34461.0",28.86864654069,-82.504677127566,,python
800761,NEWBERRY LIMESTONE,limestone_mine,"Crushed, Broken Limestone NEC",Active,1/13/2026,Surface,1400 NW 202nd Street,Newberry,Florida,32669,"1400 NW 202nd Street, Newberry, Florida 32669.0",29.665724821646,-82.557193963186,,python
800776,Florida Rock Industrial Electric,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,12/10/2009,Surface,3512 U.S. 301,Bushnell,Florida,33513,"3512 U.S. 301, Bushnell, Florida 33513.0",28.704902867956,-82.10431966217,,python
800926,CUTLER QUARRY,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,2/25/2008,Surface,26801 SW 107 Ave,Miami,Florida,33032,"26801 SW 107 Ave, Miami, Florida 33032.0",25.518645816329,-80.363854587391,,python
800931,PENNSUCO QUARRY,limestone_mine,"Crushed, Broken Limestone NEC",Active,11/16/1979,Surface,11000 NW 121 Way,Medley,Florida,33178,"11000 NW 121 Way, Medley, Florida 33178.0",25.876971995659,-80.373703194137,,python
800959,Marianna Hi-Cal / Alternative Materials,limestone_mine,"Crushed, Broken Limestone NEC",Active,1/9/2026,Surface,3333 Valley View Rd,Marianna,Florida,32446,"3333 Valley View Rd, Marianna, Florida 32446.0",30.801112693109,-85.260552873687,,python
800995,Suwannee American Cement,limestone_mine,"Crushed, Broken Limestone NEC",Active,1/9/2012,Surface,5117 US Hwy 27,Branford,Florida,32008,"5117 US Hwy 27, Branford, Florida 32008.0",29.95240650496,-82.848478930897,,python
801015,Krome Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Active,12/4/2008,Surface,8800 SW 177th Ave.,Miami,Florida,33196,"8800 SW 177th Ave., Miami, Florida 33196.0",25.680704156463,-80.479626227664,,python
801024,SAWGRASS QUARRY,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,2/27/2021,Surface,14005 NW 186th Street,Hialeah,Florida,33018,"14005 NW 186th Street, Hialeah, Florida 33018.0",25.942412412876,-80.428507491777,,python
801029,SUWANNEE COUNTY PUBLIC WORKS,limestone_mine,"Crushed, Broken Limestone NEC",Active,9/1/1992,Surface,6755 US27,Branford,Florida,32008,"6755 US27, Branford, Florida 32008.0",29.952510659897,-82.882756599792,,python
801043,TAFT TERMINAL,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,2/16/2012,Facility,8500 Florida Rock Road,Orlando,Florida,32824,"8500 Florida Rock Road, Orlando, Florida 32824.0",28.439897778987,-81.373469762137,,python
801056,42 MINE,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,10/31/2014,Surface,16611 SE 58 Ave,Summerfield,Florida,34491,"16611 SE 58 Ave, Summerfield, Florida 34491.0",28.97910961483,-82.053641946993,,python
801058,WHITE ROCK QUARRIES,limestone_mine,"Crushed, Broken Limestone NEC",Active,12/9/1986,Surface,18300 NW 122nd Ave,Hialeah,Florida,33018,"18300 NW 122nd Ave, Hialeah, Florida 33018.0",25.942018371698,-80.395633129185,,python
801078,Clifton Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,10/22/2018,Surface,4202 NW 27th Ave,Ocala,Florida,34475,"4202 NW 27th Ave, Ocala, Florida 34475.0",29.230632038439,-82.168900456352,,python
801083,Perry Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Active,10/6/1987,Surface,22550 Nutall Rise Rd.,Lamont,Florida,32336,"22550 Nutall Rise Rd., Lamont, Florida 32336.0",30.148666224542,-83.953110250522,,python
801121,Lowell Mine & Mill,limestone_mine,"Crushed, Broken Limestone NEC",Active,1/30/2009,Surface,11661 NW Gainesville Rd,Ocala,Florida,34482,"11661 NW Gainesville Rd, Ocala, Florida 34482.0",29.319023462779,-82.195968363493,,python
801128,Marion Northside Stone LLC US 441 Mine,limestone_mine,"Crushed, Broken Limestone NEC",Intermittent,7/1/2024,Surface,10711 N US Hwy 441,Ocala,Florida,34475,"10711 N US Hwy 441, Ocala, Florida 34475.0",29.304567820542,-82.151626314136,,python
801139,Highlands County Shell Pit,limestone_mine,"Crushed, Broken Limestone NEC",Active,11/30/2009,Surface,3750 State road 31,Punta Gorda,Florida,33962,"3750 State road 31, Punta Gorda, Florida 33962.0",26.97678619976,-81.760538424613,,python
801160,Palm Beach Aggregates LLC,limestone_mine,"Crushed, Broken Limestone NEC",Active,5/16/1991,Surface,20125 Southern Blvd,Loxahatchee,Florida,33470,"20125 Southern Blvd, Loxahatchee, Florida 33470.0",26.68546077393,-80.367754870384,,python
801165,Trawick Pit,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,4/24/2019,Surface,1880 Laster Road,Chipley,Florida,32428,"1880 Laster Road, Chipley, Florida 32428.0",30.703068092022,-85.591303421768,,python
801173,Gulf Rock Inc,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,10/22/2004,Surface,7353 160th St.,Inglis,Florida,34449,"7353 160th St., Inglis, Florida 34449.0",29.096862853959,-82.646234075641,,python
801189,Burt Aaronson Regional Park,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,4/5/2017,Surface,12551 Glades Road,Boca Raton,Florida,33498,"12551 Glades Road , Boca Raton, Florida 33498.0",26.360965259962,-80.247027821925,,python
801198,Bonita Grande Aggregates,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,2/6/2025,Surface,25501 Bonita Grande Drive,Bonita Springs,Florida,34135,"25501 Bonita Grande Drive, Bonita Springs, Florida 34135.0",26.360904178009,-81.738780968216,,python
801202,Stavola NW Pit,limestone_mine,"Crushed, Broken Limestone NEC",Active,8/24/1992,Surface,2600 NW 77th St,Ocala,Florida,32617,"2600 NW 77th St, Ocala, Florida 32617.0",29.266597268038,-82.168113076598,,python
801203,Fort Myers Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Active,7/1/2003,Surface,15401 Alico Rd.,Fort Myers,Florida,33913,"15401 Alico Rd., Fort Myers, Florida 33913.0",26.471924348934,-81.709169069002,,python
801210,Diamondback  Mine,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,2/24/2021,Surface,9605 South Magnolia Avenue,Ocala,Florida,34476,"9605 South Magnolia Avenue, Ocala, Florida 34476.0",29.08255544072,-82.136141387635,,python
801212,Jones Pit,limestone_mine,"Crushed, Broken Limestone NEC",Active,7/19/2017,Surface,4290 Union Rd,Marianna,Florida,32446,"4290 Union Rd, Marianna, Florida 32446.0",30.875959675305,-85.349820690732,,python
801229,ONEAL QUARRY,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,8/11/2008,Surface,5575 SW 52ND Street,Ocala,Florida,34474,"5575 SW 52ND Street, Ocala, Florida 34474.0",29.135593868,-82.212105206924,,python
801231,328 Pit,limestone_mine,"Crushed, Broken Limestone NEC",Active,1/1/2009,Surface,14850 Hwy 328,Ocala,Florida,34488,"14850 Hwy 328, Ocala, Florida 34488.0",29.187237431393,-82.373202471328,,python
801239,Auburndale Terminal,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,3/4/2010,Surface,1371 42nd Street N.W.,Winter Haven,Florida,33881,"1371 42nd Street N.W., Winter Haven, Florida 33881.0",28.037829075961,-81.776169774685,,python
801250,Southwest Aggregates,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,1/22/2026,Surface,16470 Tamiami Trail South,Punta Gorda,Florida,33955,"16470 Tamiami Trail South, Punta Gorda, Florida 33955.0",26.786776077566,-81.941814238281,,python
801255,Rainbow Pit,limestone_mine,"Crushed, Broken Limestone NEC",Intermittent,12/14/2021,Surface,895 SW 140th Ave,Ocala,Florida,34485,"895 SW 140th Ave, Ocala, Florida 34485.0",29.178686518998,-82.35147446463,,python
801264,Calcium Plant,limestone_mine,"Crushed, Broken Limestone NEC",Active,9/8/1998,Surface,14556 Ponce de Leon Blvd,Brooksville,Florida,34601,"14556 Ponce de Leon Blvd, Brooksville, Florida 34601.0",28.636680032306,-82.425959477175,,python
801267,1874 Marianna,limestone_mine,"Crushed, Broken Limestone NEC",Active,10/6/1998,Surface,5160 Vermont Road,Marianna,Florida,32448,"5160 Vermont Road, Marianna, Florida 32448.0",30.63737038598,-85.165982089638,,python
801279,Marianna Plant,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,3/1/2004,Surface,885 Highway 71 South,Marianna,Florida,32448,"885 Highway 71 South, Marianna, Florida 32448.0",30.626360600945,-85.153896405278,,python
801282,Mid-Coast Aggregates LLC-Mazak Mine,limestone_mine,"Crushed, Broken Limestone NEC",Active,3/28/2000,Surface,7000 SR 50,Webster,Florida,33597,"7000 SR 50, Webster, Florida 33597.0",28.576479774742,-81.986493234859,,python
801284,Kathleen Materials,limestone_mine,"Crushed, Broken Limestone NEC",Intermittent,5/1/2025,Surface,13300 Howard Blvd,Kathleen,Florida,33849,"13300 Howard Blvd, Kathleen, Florida 33849.0",28.236832771315,-82.095596389617,,python
801286,Sand Hill Rock,limestone_mine,"Crushed, Broken Limestone NEC",Active,8/27/2014,Surface,7660 NE 304th St.,Okeechobee,Florida,34972,"7660 NE 304th St., Okeechobee, Florida 34972.0",27.51516059535,-80.752988300974,,python
801290,Baymeadows Terminal,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,11/9/2010,Surface,7460 Phillips Highway,Jacksonville,Florida,32256,"7460 Phillips Highway, Jacksonville, Florida 32256.0",30.23667180049,-81.594788353717,,python
801295,Atlantic Earth Materials Inc,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,1/16/2008,Surface,1609 N. Cocoa Blvd.,Cocoa,Florida,32922,"1609 N. Cocoa Blvd., Cocoa, Florida 32922.0",28.385910483385,-80.74375680456,,python
801296,NORTH MINE,limestone_mine,"Crushed, Broken Limestone NEC",Active,6/22/2020,Surface,9555 NW 30th Ave.,Ocala,Florida,34480,"9555 NW 30th Ave., Ocala, Florida 34480.0",29.289473163834,-82.172560389308,,python
801303,City Point Terminal,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,11/9/2010,Facility,3355 East Industry Road,Cocoa,Florida,32926,"3355 East Industry Road, Cocoa, Florida 32926.0",28.407732492071,-80.763830686408,,python
801309,Counts 441 Mine,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,1/17/2014,Surface,6191 US Hwy 441 North,Ocala,Florida,34479,"6191 US Hwy 441 North, Ocala, Florida 34479.0",29.252041727741,-82.151939972396,,python
801322,Cedar Mine,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,12/9/2019,Surface,10701 68th Terrace,Live Oak,Florida,32060,"10701 68th Terrace, Live Oak, Florida 32060.0",30.329628684076,-82.971137594247,,python
801326,Aggrisource,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,9/18/2006,Surface,6000 Naomi St.,Naples,Florida,34120,"6000 Naomi St., Naples, Florida 34120.0",26.130703189246,-81.522729603863,,python
801330,No Name Key Rock Pit,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/12/2010,Surface,Spanish Channel Dr. & Marginella Drive,No Name Key,Florida,33043,"Spanish Channel Dr. & Marginella Drive, No Name Key, Florida 33043.0",24.702502609993,-81.331170014495,,python
801337,Jayrock,limestone_mine,"Crushed, Broken Limestone NEC",Active,4/18/2005,Surface,40800 Cook Brown Rd,Punta Gorda,Florida,33982,"40800 Cook Brown Rd, Punta Gorda, Florida 33982.0",26.798957983481,-81.774756303775,,python
801361,Brooks Mine,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,1/2/2012,Surface,3224 Highway 73 North,Marianna,Florida,32446,"3224 Highway 73 North, Marianna, Florida 32446.0",30.803967537679,-85.281245664971,,python
801386,"Five Stones Mine, LLC.",limestone_mine,"Crushed, Broken Limestone NEC",Active,4/15/2024,Surface,18500 Us-441,Canal Point,Florida,33438,"18500 Us-441, Canal Point, Florida 33438.0",26.919413247048,-80.6132284012,,python
801387,Yard 3 Lely Development,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,9/27/2013,Surface,6225 Rattlesnake Hammock Rd,Naples,Florida,34113,"6225 Rattlesnake Hammock Rd, Naples, Florida 34113.0",26.109025802515,-81.71179950473,,python
801390,Sanchez Mine,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,4/9/2012,Surface,3351 NW 90th Ave,Chiefland,Florida,32626,"3351 NW 90th Ave, Chiefland, Florida 32626.0",29.376884188994,-82.921857333974,,python
